0.0975
0.0975
0.0975
0.0975
0.0975
0.101
0.103
0.101
0.104
0.201
0.43
0.43
0.43
0.54
0.42
0.42
0.42
0.44
0.39
0.39
0.39
0.32
0.31
0.32
0.41
0.41
0.41
0.45
0.45
0.45
0.45
0.51
0.51
0.51
0.51
0.51
0.54
0.54
0.54
0.54
0.54
0.54
0.54
0.59
0.59
0.59
0.59
0.59
0.59
0.59
0.59
0.61
0.59
0.61
0.61
0.61
0.59
0.61
0.601
0.622
0.611
0.612
0.611
0.613
0.612
0.612
0.61
0.612
0.611
0.61
0.611
0.61
0.611
0.61
0.613
0.614
0.61
0.612
0.59
0.611
0.612
0.561
0.561
0.561
0.561
0.561
0.561
0.561
0.561
0.561
0.561
0.561
0.561
0.612
0.613
0.61
0.614
0.612
0.61
0.611
0.614
0.612
0.61
0.61
0.61
0.621
0.612
0.61
0.61
0.612
0.61
0.61
0.61
0.612
0.61
0.61
0.61
0.61
0.611
0.61
0.61
0.61
0.61
0.613
0.61
0.61
0.611
0.61
0.61
0.61
0.61
0.611
0.61
0.61
0.61
0.612
0.61
0.61
0.61
0.612
0.61
0.61
0.61
0.613
0.61
0.61
0.61
0.612
0.61
0.61
0.61
0.611
0.61
0.61
0.61
0.612
0.61
0.61
0.61
0.61
